,user_id,age,gender,city,salary,experience_years,department,performance_score,joining_year
910,911,22.0,Female,,120000.0,,HR,,
911,912,51.0,Female,,120000.0,3.0,Sales,5.0,2012.0
912,913,23.0,Male,Ahmedabad,55000.0,6.0,IT,1.0,2021.0
913,914,19.0,Female,Pune,95000.0,7.0,IT,,2016.0
914,915,30.0,,,,,HR,5.0,2021.0
915,916,,Female,Ahmedabad,,12.0,Finance,,2011.0
916,917,,Female,,65000.0,5.0,IT,4.0,2023.0
917,918,,Female,Bangalore,,5.0,IT,,2014.0
918,919,28.0,Male,Delhi,,,Finance,,2018.0
919,920,,Male,Delhi,60000.0,,HR,3.0,2020.0
920,921,,Female,,100000.0,2.0,IT,5.0,2014.0
921,922,40.0,Male,Mumbai,70000.0,2.0,Finance,2.0,2012.0
922,923,33.0,Female,Pune,,12.0,IT,2.0,
923,924,48.0,Other,Pune,65000.0,,Sales,,2011.0
924,925,28.0,Male,Pune,125000.0,1.0,,,2010.0
925,926,33.0,Male,Bangalore,100000.0,,Sales,,2016.0
926,927,25.0,Female,Pune,35000.0,,IT,,2023.0
927,928,21.0,Male,Delhi,140000.0,5.0,HR,,2014.0
928,929,57.0,Female,Bangalore,120000.0,7.0,,4.0,
929,930,21.0,Male,Ahmedabad,,,Sales,5.0,2020.0
930,931,42.0,Female,Pune,,7.0,Finance,1.0,2011.0
931,932,20.0,Male,Pune,20000.0,,HR,,2017.0
932,933,49.0,Female,Ahmedabad,140000.0,5.0,Sales,,2018.0
933,934,20.0,Female,Pune,,13.0,Finance,,2012.0
934,935,44.0,Female,Ahmedabad,100000.0,2.0,IT,,2011.0
935,936,46.0,Male,Bangalore,,9.0,Finance,5.0,2016.0
936,937,49.0,Female,Delhi,135000.0,2.0,Sales,3.0,2014.0
937,938,,Female,Ahmedabad,25000.0,11.0,Sales,,2014.0
938,939,,Male,Mumbai,,,IT,,
939,940,36.0,Male,Ahmedabad,90000.0,4.0,Finance,,2022.0
940,941,38.0,Male,Pune,,,Finance,5.0,
941,942,22.0,Female,Bangalore,,,IT,3.0,2015.0
942,943,35.0,Female,,45000.0,8.0,Finance,,
943,944,45.0,Female,Bangalore,20000.0,,IT,3.0,
944,945,59.0,Male,,130000.0,,HR,,2011.0
945,946,39.0,Male,Ahmedabad,,6.0,Sales,,2015.0
946,947,38.0,Female,Delhi,100000.0,,HR,4.0,2018.0
947,948,23.0,Female,Mumbai,,3.0,,2.0,2012.0
948,949,18.0,,Bangalore,,12.0,,,2010.0
949,950,22.0,Male,Pune,,12.0,,4.0,2010.0
950,951,58.0,Female,,60000.0,9.0,IT,,
951,952,29.0,Male,Pune,80000.0,,Finance,,2014.0
952,953,43.0,Male,Delhi,45000.0,,HR,2.0,2022.0
953,954,,Female,,45000.0,,HR,4.0,
954,955,51.0,Female,Bangalore,115000.0,,HR,5.0,2021.0
955,956,,,Ahmedabad,30000.0,12.0,HR,3.0,
956,957,31.0,Male,Pune,100000.0,,,,
957,958,43.0,Male,Delhi,75000.0,,HR,5.0,2012.0
958,959,,Female,Bangalore,,3.0,Finance,2.0,2021.0
959,960,44.0,Female,Bangalore,20000.0,0.0,,3.0,2014.0
960,961,26.0,Male,Bangalore,100000.0,0.0,HR,,2011.0
961,962,43.0,Male,Bangalore,30000.0,14.0,IT,,2016.0
962,963,,Male,,145000.0,12.0,Sales,2.0,2022.0
963,964,39.0,Female,Bangalore,90000.0,,Sales,,2024.0
964,965,,Male,Pune,,,Sales,4.0,2012.0
965,966,47.0,Male,Delhi,,7.0,,,
966,967,,Male,,,,HR,2.0,2014.0
967,968,,Male,Bangalore,35000.0,12.0,,,2017.0
968,969,34.0,Male,Mumbai,105000.0,,Finance,4.0,2010.0
969,970,43.0,Female,Mumbai,110000.0,13.0,IT,5.0,2017.0
970,971,53.0,Male,Delhi,,7.0,IT,2.0,
971,972,18.0,Female,Ahmedabad,,7.0,Sales,,
972,973,25.0,Male,Ahmedabad,,14.0,Sales,1.0,
973,974,,Female,,85000.0,12.0,Sales,,
974,975,52.0,Female,,,6.0,HR,,
975,976,,Female,,85000.0,4.0,Finance,1.0,2021.0
976,977,32.0,Female,Ahmedabad,,,Finance,,2022.0
977,978,,Male,Mumbai,35000.0,,Finance,3.0,2022.0
978,979,39.0,Male,Ahmedabad,135000.0,,Finance,,2019.0
979,980,31.0,Female,Pune,,,Sales,,2016.0
980,981,43.0,,Bangalore,110000.0,1.0,IT,,2023.0
981,982,45.0,Female,,45000.0,,Sales,,
982,983,40.0,Female,Mumbai,,,Finance,1.0,2024.0
983,984,31.0,Female,Delhi,,,Sales,,2021.0
984,985,41.0,Female,Delhi,110000.0,6.0,Finance,,2018.0
985,986,19.0,Male,Bangalore,20000.0,12.0,,,2017.0
986,987,,Female,Mumbai,40000.0,,IT,4.0,
987,988,43.0,,Ahmedabad,,13.0,,1.0,
988,989,31.0,Male,Ahmedabad,95000.0,,HR,,2022.0
989,990,,Female,Pune,45000.0,12.0,Sales,4.0,
990,991,24.0,Male,Pune,,10.0,HR,,2024.0
991,992,20.0,Female,Ahmedabad,80000.0,,Sales,,2013.0
992,993,,Male,Delhi,,,,2.0,
993,994,40.0,Female,,110000.0,,Finance,1.0,2014.0
994,995,,Female,Delhi,75000.0,,Finance,,
995,996,,Male,Pune,95000.0,,Sales,,2018.0
996,997,,Female,Bangalore,,7.0,Finance,,2019.0
997,998,,Female,Ahmedabad,65000.0,,,,
998,999,35.0,Other,Pune,140000.0,,Finance,3.0,
999,1000,55.0,Male,Pune,115000.0,14.0,,2.0,
